# Day,Lon,Lat,Altitude[m],NO,acd_NO,NO2,acd_NO2,O3,acd_O3,FORM,toga_CH2O,HNO3,zhou_HNO3,ISOP,ptrms_isoprene,MEOH,toga_Methanol,MEOH,ptrms_methanol,ALD2,toga_Acetaldehyde,ALD2,ptrms_acetaldehyde,ACET,toga_Acetone,BENZ,toga_Benzene,PRPA,toga_Propane,TERP,ptrms_sum_of_monoterpenes,ISPD+HPLD,ptrms_MVK_MACR
20130712,-87.80063,34.98107,2856.931,0.028,18.882,0.106,69.901,62.978,42.712,0.383,519.000,0.157,-999.000,0.000,-999.000,1.201,1239.000,1.201,-999.000,0.027,27.600,0.027,-999.000,0.569,920.000,0.000,17.540,0.100,44.000,0.000,-999.000,0.000,-999.000
20130712,-87.79412,35.04047,2388.576,0.028,21.911,0.115,100.297,59.995,48.716,0.439,-999.000,0.159,-999.000,0.000,-999.000,1.289,-999.000,1.289,-999.000,0.030,-999.000,0.030,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,-999.000
20130712,-87.80918,35.09996,2236.141,0.027,21.547,0.111,120.878,56.179,53.687,0.456,604.000,0.142,-999.000,0.000,-999.000,1.339,1580.000,1.339,-999.000,0.028,34.500,0.028,-999.000,0.575,1163.000,0.000,23.900,0.100,76.000,0.000,0.016,0.000,0.003
20130712,-87.82678,35.15770,2430.646,0.028,16.986,0.112,87.668,59.081,52.662,0.436,-999.000,0.156,-999.000,0.000,-999.000,1.306,-999.000,1.306,-999.000,0.031,-999.000,0.031,-999.000,0.584,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.000,0.000,0.006
20130712,-87.84548,35.21827,2448.629,0.010,-999.000,0.128,-999.000,57.529,56.445,0.426,512.000,0.154,-999.000,0.000,0.003,1.346,1729.000,1.346,-999.000,0.032,20.600,0.032,-999.000,0.582,1077.000,0.000,15.570,0.100,69.000,0.000,0.000,0.000,0.005
20130712,-87.86438,35.27927,2448.405,0.010,-999.000,0.128,-999.000,57.529,51.458,0.426,-999.000,0.154,18.000,0.000,0.005,1.346,-999.000,1.346,-999.000,0.032,-999.000,0.032,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.004,0.000,0.005
20130712,-87.88356,35.34041,2448.688,0.010,-999.000,0.126,-999.000,56.609,45.967,0.430,621.000,0.152,18.000,0.000,-999.000,1.361,1897.000,1.361,-999.000,0.032,32.500,0.032,-999.000,0.582,1099.000,0.000,17.640,0.100,77.000,0.000,0.014,0.000,0.007
20130712,-87.90260,35.40192,2448.870,0.010,19.030,0.125,71.697,56.161,42.007,0.434,-999.000,0.150,18.000,0.000,-999.000,1.367,-999.000,1.367,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.001,0.000,0.002
20130712,-87.92203,35.46363,2449.052,0.010,17.375,0.125,80.114,56.161,39.952,0.434,677.000,0.150,18.000,0.000,-999.000,1.367,2281.000,1.367,-999.000,0.031,39.100,0.031,-999.000,0.581,1245.000,0.000,26.380,0.100,80.000,0.000,0.014,0.000,-999.000
20130712,-87.94119,35.52546,2449.156,0.010,17.732,0.125,77.061,55.939,38.868,0.437,-999.000,0.152,18.000,0.000,-999.000,1.386,-999.000,1.386,-999.000,0.031,-999.000,0.031,-999.000,0.584,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.003,0.000,0.001
20130712,-87.96036,35.58712,2448.556,0.010,16.700,0.125,78.062,55.939,38.255,0.437,786.000,0.152,18.000,0.000,0.012,1.386,2367.000,1.386,-999.000,0.031,48.200,0.031,-999.000,0.584,1246.000,0.000,30.300,0.100,75.000,0.000,0.016,0.000,0.005
20130712,-87.97922,35.64821,2448.729,0.010,14.607,0.124,75.503,56.489,37.747,0.431,-999.000,0.154,18.000,0.000,0.003,1.365,-999.000,1.365,-999.000,0.031,-999.000,0.031,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.013,0.000,0.005
20130712,-87.99825,35.70909,2448.826,0.010,17.924,0.124,94.581,56.489,37.067,0.431,771.000,0.154,18.000,0.000,-999.000,1.365,2258.000,1.365,-999.000,0.031,40.800,0.031,-999.000,0.582,1168.000,0.000,23.290,0.100,60.000,0.000,0.026,0.000,0.008
20130712,-88.01707,35.76951,2448.422,0.010,15.457,0.123,75.698,56.778,37.520,0.426,-999.000,0.155,18.000,0.000,-999.000,1.350,-999.000,1.350,-999.000,0.031,-999.000,0.031,-999.000,0.580,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.010,0.000,0.003
20130712,-88.03458,35.82969,2448.870,0.010,-999.000,0.123,-999.000,57.289,37.865,0.423,804.000,0.158,18.000,0.000,-999.000,1.337,2327.000,1.337,-999.000,0.031,50.100,0.031,-999.000,0.580,1259.000,0.000,31.160,0.100,62.000,0.000,0.012,0.000,0.003
20130712,-88.00197,35.86231,2450.841,0.010,15.173,0.122,78.876,56.615,39.258,0.427,-999.000,0.155,18.000,0.000,-999.000,1.361,-999.000,1.361,-999.000,0.031,-999.000,0.031,-999.000,0.583,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.008,0.000,0.001
20130712,-87.96680,35.81231,2449.454,0.010,13.802,0.123,81.757,56.778,39.972,0.426,681.000,0.155,18.000,0.000,0.005,1.350,1824.000,1.350,-999.000,0.031,36.900,0.031,-999.000,0.580,1048.000,0.000,19.820,0.100,61.000,0.000,-999.000,0.000,-999.000
20130712,-87.95005,35.74623,2449.755,0.010,12.657,0.123,78.817,56.778,37.640,0.426,-999.000,0.155,18.000,0.000,-999.000,1.350,-999.000,1.350,-999.000,0.031,-999.000,0.031,-999.000,0.580,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.006,0.000,0.007
20130712,-87.93369,35.67907,2449.819,0.010,13.133,0.124,75.347,56.489,37.693,0.431,824.000,0.154,18.000,0.000,-999.000,1.365,2165.000,1.365,-999.000,0.031,37.800,0.031,-999.000,0.582,1185.000,0.000,26.930,0.100,46.000,0.000,0.001,0.000,0.011
20130712,-87.91725,35.61182,2449.554,0.010,12.698,0.125,78.776,56.068,38.430,0.434,-999.000,0.150,18.000,0.000,-999.000,1.370,-999.000,1.370,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.009,0.000,0.008
20130712,-87.90109,35.54527,2449.201,0.010,12.999,0.125,83.930,56.068,39.082,0.434,798.000,0.150,-999.000,0.000,-999.000,1.370,2283.000,1.370,-999.000,0.031,41.600,0.031,-999.000,0.581,1235.000,0.000,29.170,0.100,71.000,0.000,-999.000,0.000,0.004
20130712,-87.88503,35.47939,2449.444,0.010,13.510,0.125,84.147,56.161,40.716,0.434,-999.000,0.150,-999.000,0.000,0.004,1.367,-999.000,1.367,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.007,0.000,0.009
20130712,-87.86912,35.41362,2449.293,0.010,12.740,0.125,82.866,56.161,42.703,0.434,697.000,0.150,-999.000,0.000,0.001,1.367,2078.000,1.367,-999.000,0.031,35.600,0.031,-999.000,0.581,1184.000,0.000,22.370,0.100,66.000,0.000,0.004,0.000,0.000
20130712,-87.85305,35.34812,2449.172,0.010,13.658,0.126,109.500,56.609,45.340,0.430,-999.000,0.152,-999.000,0.000,0.004,1.361,-999.000,1.361,-999.000,0.032,-999.000,0.032,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.010,0.000,-999.000
20130712,-87.83714,35.28289,2449.149,0.010,11.969,0.128,101.348,57.529,54.249,0.426,568.000,0.154,-999.000,0.000,0.004,1.346,1533.000,1.346,-999.000,0.032,23.400,0.032,-999.000,0.582,1108.000,0.000,15.150,0.100,50.000,0.000,0.003,0.000,0.007
20130712,-87.82153,35.21785,2448.651,0.010,12.631,0.129,116.473,58.785,61.802,0.418,-999.000,0.155,-999.000,0.000,0.005,1.310,-999.000,1.310,-999.000,0.032,-999.000,0.032,-999.000,0.580,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.003
20130712,-87.80619,35.15260,2449.140,0.010,11.467,0.132,109.441,59.491,60.421,0.423,524.000,0.155,-999.000,0.000,0.005,1.297,1486.000,1.297,-999.000,0.031,27.000,0.031,-999.000,0.581,1061.000,0.000,13.660,0.100,45.000,0.000,0.017,0.000,-999.000
20130712,-87.79081,35.08702,2449.176,0.010,11.251,0.132,120.279,59.491,65.397,0.423,-999.000,0.155,-999.000,0.000,-999.000,1.297,-999.000,1.297,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.004,0.000,-999.000
20130712,-87.77551,35.02136,2449.398,0.010,11.017,0.136,105.352,59.731,54.435,0.432,577.000,0.155,-999.000,0.000,-999.000,1.294,1740.000,1.294,-999.000,0.031,28.200,0.031,-999.000,0.582,1149.000,0.000,17.210,0.100,56.000,0.000,0.011,0.000,0.001
20130712,-87.80037,34.97247,2449.551,0.010,11.883,0.136,96.421,59.731,47.819,0.432,-999.000,0.155,-999.000,0.000,0.008,1.294,-999.000,1.294,-999.000,0.031,-999.000,0.031,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.019,0.000,-999.000
20130712,-87.84268,35.00848,2448.889,0.010,12.434,0.136,114.883,59.731,46.645,0.432,743.000,0.155,-999.000,0.000,0.013,1.294,2022.000,1.294,-999.000,0.031,31.500,0.031,-999.000,0.582,1203.000,0.000,22.400,0.100,46.000,0.000,0.010,0.000,0.003
20130712,-87.85269,35.06994,2450.667,0.010,10.455,0.132,114.495,59.491,62.036,0.423,-999.000,0.155,-999.000,0.000,0.005,1.297,-999.000,1.297,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.017,0.000,0.005
20130712,-87.86185,35.13240,2450.797,0.010,10.881,0.131,116.174,58.521,61.118,0.427,573.000,0.155,-999.000,0.000,-999.000,1.318,1529.000,1.318,-999.000,0.031,29.600,0.031,-999.000,0.581,1100.000,0.000,14.930,0.100,40.000,0.000,0.014,0.000,0.001
20130712,-87.87082,35.19515,2450.873,0.010,10.683,0.128,111.510,57.529,56.828,0.426,-999.000,0.154,-999.000,0.000,-999.000,1.346,-999.000,1.346,-999.000,0.032,-999.000,0.032,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.002,0.000,0.004
20130712,-87.87952,35.25800,2450.550,0.010,-999.000,0.128,-999.000,57.529,-999.000,0.426,547.000,0.154,-999.000,0.000,0.003,1.346,1435.000,1.346,-999.000,0.032,22.800,0.032,-999.000,0.582,1082.000,0.000,14.360,0.100,57.000,0.000,0.010,0.000,0.004
20130712,-87.88828,35.32075,2450.510,0.010,-999.000,0.126,-999.000,56.609,-999.000,0.430,-999.000,0.152,126.000,0.000,0.006,1.361,-999.000,1.361,-999.000,0.032,-999.000,0.032,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.018,0.000,0.002
20130712,-87.89842,35.38302,2450.318,0.010,-999.000,0.126,-999.000,56.609,-999.000,0.430,707.000,0.152,126.000,0.000,-999.000,1.361,2057.000,1.361,-999.000,0.032,28.000,0.032,-999.000,0.582,1180.000,0.000,20.690,0.100,41.000,0.000,0.017,0.000,0.000
20130712,-87.91525,35.44430,2450.415,0.010,-999.000,0.125,-999.000,56.161,40.263,0.434,-999.000,0.150,126.000,0.000,0.007,1.367,-999.000,1.367,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.030,0.000,0.003
20130712,-87.93431,35.50506,2450.133,0.010,12.883,0.125,81.954,56.161,39.276,0.434,767.000,0.150,126.000,0.000,-999.000,1.367,2377.000,1.367,-999.000,0.031,39.300,0.031,-999.000,0.581,1233.000,0.000,27.700,0.100,59.000,0.000,0.000,0.000,0.006
20130712,-87.95325,35.56571,2450.058,0.010,11.194,0.125,87.661,55.939,39.255,0.437,-999.000,0.152,126.000,0.000,0.012,1.386,-999.000,1.386,-999.000,0.031,-999.000,0.031,-999.000,0.584,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.022,0.000,0.008
20130712,-87.94916,35.61895,2450.515,0.010,11.949,0.125,78.665,55.939,38.391,0.437,806.000,0.152,126.000,0.000,-999.000,1.386,2248.000,1.386,-999.000,0.031,38.200,0.031,-999.000,0.584,1154.000,0.000,24.550,0.100,45.000,0.000,0.025,0.000,0.002
20130712,-87.90043,35.59740,2286.539,0.010,12.338,0.125,88.606,56.068,44.715,0.434,-999.000,0.150,126.000,0.000,-999.000,1.370,-999.000,1.370,-999.000,0.031,-999.000,0.031,-999.000,0.581,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.014,0.000,0.003
20130712,-87.87886,35.53696,1991.799,0.010,11.309,0.140,179.188,51.767,60.186,0.538,745.000,0.177,126.000,0.000,-999.000,1.565,1826.000,1.565,-999.000,0.044,46.600,0.044,-999.000,0.612,1349.000,0.000,35.300,0.100,89.000,0.000,0.014,0.000,0.008
20130712,-87.86181,35.47534,1580.207,0.004,18.130,0.072,268.064,48.695,55.625,0.261,-999.000,0.018,126.000,0.000,0.302,1.156,-999.000,1.156,-999.000,0.003,-999.000,0.003,-999.000,0.456,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.018,0.000,0.395
20130712,-87.84498,35.41238,1238.528,0.018,21.552,0.359,408.721,55.091,51.252,1.647,2510.000,0.851,126.000,0.021,0.604,2.754,4512.000,2.754,-999.000,0.290,450.400,0.290,-999.000,1.061,1902.000,0.016,52.570,0.108,252.000,0.001,0.045,0.252,0.935
20130712,-87.82949,35.35030,1227.036,0.017,18.850,0.348,423.573,55.725,51.117,1.647,-999.000,0.842,126.000,0.019,1.117,2.696,-999.000,2.696,-999.000,0.273,-999.000,0.273,-999.000,1.051,-999.000,0.015,-999.000,0.108,-999.000,0.001,0.070,0.231,1.335
20130712,-87.81365,35.28807,1227.114,0.019,15.805,0.337,385.485,54.046,51.140,1.432,2834.000,0.732,126.000,0.006,1.039,2.554,4341.000,2.554,-999.000,0.238,423.800,0.238,-999.000,0.978,1963.000,0.012,52.850,0.107,290.000,0.000,0.043,0.142,1.488
20130712,-87.79733,35.22520,1227.441,0.017,14.786,0.301,337.229,53.935,50.986,1.383,-999.000,0.721,126.000,0.006,0.931,2.529,-999.000,2.529,-999.000,0.229,-999.000,0.229,-999.000,0.970,-999.000,0.012,-999.000,0.106,-999.000,0.000,0.052,0.136,1.483
20130712,-87.78152,35.16230,1226.616,0.016,12.568,0.303,281.799,54.411,50.533,1.428,2686.000,0.749,126.000,0.009,0.769,2.588,3897.000,2.588,-999.000,0.241,378.300,0.241,-999.000,0.994,1784.000,0.013,49.040,0.106,266.000,0.000,0.081,0.155,1.470
20130712,-87.80652,35.11910,1225.440,0.016,13.012,0.303,292.849,54.411,48.675,1.428,-999.000,0.749,126.000,0.009,1.394,2.588,-999.000,2.588,-999.000,0.241,-999.000,0.241,-999.000,0.994,-999.000,0.013,-999.000,0.106,-999.000,0.000,0.045,0.155,1.846
20130712,-87.84877,35.15454,1225.223,0.015,12.933,0.307,334.076,55.982,47.870,1.573,3275.000,0.815,-999.000,0.020,1.444,2.670,4367.000,2.670,-999.000,0.261,492.100,0.261,-999.000,1.034,1889.000,0.014,56.110,0.107,285.000,0.001,0.062,0.223,1.672
20130712,-87.86864,35.20965,1226.689,0.016,12.493,0.312,359.180,55.492,50.388,1.538,-999.000,0.802,-999.000,0.016,0.952,2.620,-999.000,2.620,-999.000,0.252,-999.000,0.252,-999.000,1.017,-999.000,0.013,-999.000,0.107,-999.000,0.001,0.024,0.202,1.505
20130712,-87.88784,35.26554,1226.910,0.016,12.516,0.312,408.338,55.492,50.793,1.538,2929.000,0.802,-999.000,0.016,1.024,2.620,4453.000,2.620,-999.000,0.252,383.400,0.252,-999.000,1.017,1872.000,0.013,50.210,0.107,278.000,0.001,0.044,0.202,1.479
20130712,-87.90578,35.32188,1227.706,0.017,11.403,0.348,350.685,55.725,51.667,1.647,-999.000,0.842,-999.000,0.019,0.424,2.696,-999.000,2.696,-999.000,0.273,-999.000,0.273,-999.000,1.051,-999.000,0.015,-999.000,0.108,-999.000,0.001,0.013,0.231,0.941
20130712,-87.92419,35.37777,1227.104,0.017,-999.000,0.348,-999.000,55.725,50.589,1.647,2745.000,0.842,-999.000,0.019,0.871,2.696,4289.000,2.696,-999.000,0.273,406.500,0.273,-999.000,1.051,1917.000,0.015,52.370,0.108,279.000,0.001,0.028,0.231,1.085
20130712,-87.93928,35.43350,1227.547,0.018,12.257,0.359,416.482,55.091,49.807,1.647,-999.000,0.851,-999.000,0.021,1.165,2.754,-999.000,2.754,-999.000,0.290,-999.000,0.290,-999.000,1.061,-999.000,0.016,-999.000,0.108,-999.000,0.001,0.071,0.252,1.101
20130712,-87.90444,35.45248,1227.471,0.018,10.545,0.359,423.852,55.091,49.849,1.647,2583.000,0.851,-999.000,0.021,0.941,2.754,4505.000,2.754,-999.000,0.290,428.700,0.290,-999.000,1.061,1878.000,0.016,51.710,0.108,262.000,0.001,0.038,0.252,1.012
20130712,-87.87620,35.39892,1227.510,0.018,9.496,0.359,436.185,55.091,50.486,1.647,-999.000,0.851,-999.000,0.021,0.614,2.754,-999.000,2.754,-999.000,0.290,-999.000,0.290,-999.000,1.061,-999.000,0.016,-999.000,0.108,-999.000,0.001,0.039,0.252,0.960
20130712,-87.85738,35.33742,1228.112,0.017,9.812,0.348,435.716,55.725,50.663,1.647,2655.000,0.842,-999.000,0.019,0.870,2.696,4183.000,2.696,-999.000,0.273,379.800,0.273,-999.000,1.051,1884.000,0.015,52.280,0.108,270.000,0.001,0.029,0.231,1.232
20130712,-87.83825,35.27593,1228.098,0.016,7.925,0.312,412.159,55.492,50.394,1.538,-999.000,0.802,-999.000,0.016,1.186,2.620,-999.000,2.620,-999.000,0.252,-999.000,0.252,-999.000,1.017,-999.000,0.013,-999.000,0.107,-999.000,0.001,0.061,0.202,1.520
20130712,-87.81893,35.21404,1228.254,0.017,7.073,0.301,345.188,53.935,50.424,1.383,2817.000,0.721,-999.000,0.006,0.847,2.529,4414.000,2.529,-999.000,0.229,385.400,0.229,-999.000,0.970,1894.000,0.012,51.610,0.106,233.000,0.000,0.053,0.136,1.427
20130712,-87.79982,35.15173,1228.089,0.016,6.236,0.303,301.768,54.411,50.520,1.428,-999.000,0.749,-999.000,0.009,0.550,2.588,-999.000,2.588,-999.000,0.241,-999.000,0.241,-999.000,0.994,-999.000,0.013,-999.000,0.106,-999.000,0.000,0.015,0.155,1.286
20130712,-87.78146,35.08955,1228.143,0.016,6.103,0.303,281.252,54.411,49.184,1.428,3000.000,0.749,-999.000,0.009,0.898,2.588,4143.000,2.588,-999.000,0.241,417.500,0.241,-999.000,0.994,1812.000,0.013,51.550,0.106,248.000,0.000,0.038,0.155,1.595
20130712,-87.77525,35.02643,1227.415,0.016,5.460,0.326,307.912,55.816,52.780,1.606,-999.000,0.854,-999.000,0.021,0.300,2.774,-999.000,2.774,-999.000,0.279,-999.000,0.279,-999.000,1.066,-999.000,0.016,-999.000,0.108,-999.000,0.001,0.043,0.206,0.995
20130712,-87.79338,34.97286,1226.893,0.000,-999.000,0.177,-999.000,49.469,53.150,1.240,2836.000,0.500,-999.000,0.025,0.414,2.722,4126.000,2.722,-999.000,0.267,548.200,0.267,-999.000,0.964,2010.000,0.009,62.360,0.107,368.000,0.000,0.037,0.219,0.969
20130712,-87.83497,34.99622,1226.160,0.000,-999.000,0.177,-999.000,49.469,49.434,1.240,-999.000,0.500,87.000,0.025,1.008,2.722,-999.000,2.722,-999.000,0.267,-999.000,0.267,-999.000,0.964,-999.000,0.009,-999.000,0.107,-999.000,0.000,0.050,0.219,1.701
20130712,-87.83981,35.05324,1227.214,0.000,-999.000,0.177,-999.000,49.469,48.500,1.240,3088.000,0.500,87.000,0.025,1.246,2.722,4359.000,2.722,-999.000,0.267,445.000,0.267,-999.000,0.964,1907.000,0.009,54.520,0.107,258.000,0.000,0.065,0.219,1.887
20130712,-87.84340,35.11005,1227.055,0.000,8.589,0.179,316.790,49.253,50.268,1.190,-999.000,0.481,87.000,0.018,0.833,2.591,-999.000,2.591,-999.000,0.239,-999.000,0.239,-999.000,0.932,-999.000,0.008,-999.000,0.105,-999.000,0.000,0.032,0.181,1.502
20130712,-87.84697,35.16668,1227.181,0.000,5.247,0.266,355.145,51.052,50.830,1.294,2883.000,0.594,87.000,0.012,0.832,2.593,4168.000,2.593,-999.000,0.242,377.900,0.242,-999.000,0.953,1827.000,0.010,50.840,0.106,259.000,0.000,0.026,0.166,1.440
20130712,-87.85113,35.22360,1227.287,0.000,4.132,0.283,408.198,50.930,50.510,1.278,-999.000,0.585,87.000,0.011,0.945,2.560,-999.000,2.560,-999.000,0.237,-999.000,0.237,-999.000,0.942,-999.000,0.010,-999.000,0.106,-999.000,0.000,0.057,0.161,1.492
20130712,-87.86408,35.28040,1227.243,0.000,4.519,0.283,419.155,50.930,50.185,1.278,2899.000,0.585,87.000,0.011,1.310,2.560,4478.000,2.560,-999.000,0.237,375.600,0.237,-999.000,0.942,1936.000,0.010,51.140,0.106,237.000,0.000,0.051,0.161,1.538
20130712,-87.88120,35.33701,1226.940,0.000,4.221,0.346,467.744,51.618,51.126,1.401,-999.000,0.628,87.000,0.011,0.590,2.626,-999.000,2.626,-999.000,0.259,-999.000,0.259,-999.000,0.972,-999.000,0.012,-999.000,0.107,-999.000,0.000,0.042,0.190,1.026
20130712,-87.89835,35.39257,1226.622,0.000,3.790,0.346,482.688,51.618,50.301,1.401,2793.000,0.628,87.000,0.011,0.761,2.626,4668.000,2.626,-999.000,0.259,425.200,0.259,-999.000,0.972,1949.000,0.012,53.330,0.107,268.000,0.000,0.025,0.190,1.010
20130712,-87.91260,35.44935,1343.280,0.000,2.292,0.104,471.139,47.367,50.683,0.664,-999.000,0.257,87.000,0.003,0.490,1.928,-999.000,1.928,-999.000,0.093,-999.000,0.093,-999.000,0.692,-999.000,0.001,-999.000,0.101,-999.000,0.000,0.026,0.040,0.797
20130712,-87.87516,35.46760,1826.297,0.000,-999.000,0.139,-999.000,52.214,59.518,0.558,999.000,0.173,87.000,0.000,0.009,1.643,1847.000,1.643,-999.000,0.049,72.800,0.049,-999.000,0.632,1297.000,0.000,36.320,0.100,102.000,0.000,0.019,0.000,0.084
20130712,-87.84724,35.41984,2328.369,0.000,4.134,0.127,111.012,55.731,52.316,0.438,-999.000,0.144,87.000,0.000,0.024,1.371,-999.000,1.371,-999.000,0.031,-999.000,0.031,-999.000,0.579,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.006,0.000,0.017
20130712,-87.82800,35.36180,2448.013,0.000,2.972,0.127,140.128,57.148,48.874,0.420,742.000,0.146,87.000,0.000,-999.000,1.325,1797.000,1.325,-999.000,0.031,34.000,0.031,-999.000,0.576,1085.000,0.000,17.070,0.100,33.000,0.000,0.010,0.000,0.016
20130712,-87.80751,35.29722,2448.832,0.000,2.403,0.126,110.217,57.798,54.230,0.411,-999.000,0.143,87.000,0.000,0.024,1.298,-999.000,1.298,-999.000,0.030,-999.000,0.030,-999.000,0.575,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.004,0.000,0.022
20130712,-87.78671,35.23186,2448.511,0.000,1.906,0.128,118.008,58.670,56.672,0.412,643.000,0.146,87.000,0.000,0.014,1.291,1541.000,1.291,-999.000,0.031,46.100,0.031,-999.000,0.576,1108.000,0.000,14.470,0.100,56.000,0.000,0.009,0.000,0.017
20130712,-87.76613,35.16663,2448.500,0.000,2.111,0.132,111.984,58.793,51.485,0.421,-999.000,0.149,87.000,0.000,-999.000,1.296,-999.000,1.296,-999.000,0.031,-999.000,0.031,-999.000,0.577,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.014,0.000,0.012
20130712,-87.74588,35.10155,2448.748,0.000,2.113,0.132,122.941,58.793,53.261,0.421,669.000,0.149,-999.000,0.000,0.020,1.296,1829.000,1.296,-999.000,0.031,37.000,0.031,-999.000,0.577,1124.000,0.000,19.440,0.100,53.000,0.000,0.014,0.000,0.021
20130712,-87.72604,35.03661,2448.748,0.000,2.571,0.135,125.256,58.212,58.539,0.447,-999.000,0.145,-999.000,0.000,0.001,1.345,-999.000,1.345,-999.000,0.031,-999.000,0.031,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.011,0.000,0.015
20130712,-87.72146,34.97105,2449.204,0.000,1.934,0.135,136.891,58.212,63.568,0.447,580.000,0.145,-999.000,0.000,-999.000,1.345,1594.000,1.345,-999.000,0.031,32.800,0.031,-999.000,0.582,1122.000,0.000,16.510,0.100,42.000,0.000,0.018,0.000,0.006
20130712,-87.77407,34.95429,2447.779,0.000,2.735,0.136,118.059,58.734,54.574,0.438,-999.000,0.150,-999.000,0.000,0.001,1.316,-999.000,1.316,-999.000,0.031,-999.000,0.031,-999.000,0.582,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.003,0.000,0.006
20130712,-87.80298,35.00899,2450.231,0.000,2.804,0.136,129.861,58.734,62.007,0.438,563.000,0.150,-999.000,0.000,-999.000,1.316,1538.000,1.316,-999.000,0.031,40.700,0.031,-999.000,0.582,1107.000,0.000,16.390,0.100,44.000,0.000,0.011,0.000,-999.000
20130712,-87.82043,35.06998,2450.317,0.000,3.924,0.132,103.643,58.793,49.209,0.421,-999.000,0.149,-999.000,0.000,0.009,1.296,-999.000,1.296,-999.000,0.031,-999.000,0.031,-999.000,0.577,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.015,0.000,0.010
20130712,-87.83712,35.13141,2450.387,0.000,2.128,0.132,114.091,58.793,55.888,0.421,559.000,0.149,-999.000,0.000,0.014,1.296,1679.000,1.296,-999.000,0.031,31.400,0.031,-999.000,0.577,1106.000,0.000,15.940,0.100,50.000,0.000,0.025,0.000,0.007
20130712,-87.85159,35.19310,2450.041,0.000,3.235,0.128,108.414,58.350,57.085,0.414,-999.000,0.149,-999.000,0.000,0.014,1.301,-999.000,1.301,-999.000,0.031,-999.000,0.031,-999.000,0.576,-999.000,0.000,-999.000,0.100,-999.000,0.000,-999.000,0.000,0.005
20130712,-87.86558,35.25426,2450.426,0.000,3.024,0.128,105.785,58.350,54.426,0.414,620.000,0.149,-999.000,0.000,-999.000,1.301,1584.000,1.301,-999.000,0.031,40.300,0.031,-999.000,0.576,1083.000,0.000,15.070,0.100,50.000,0.000,0.023,0.000,0.009
20130712,-87.87953,35.31554,2450.510,0.000,4.196,0.127,97.420,57.148,51.598,0.420,-999.000,0.146,-999.000,0.000,0.014,1.325,-999.000,1.325,-999.000,0.031,-999.000,0.031,-999.000,0.576,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.016,0.000,0.013
20130712,-87.89457,35.37707,2450.250,0.000,3.680,0.127,200.787,57.148,43.597,0.420,623.000,0.146,-999.000,0.000,0.005,1.325,1987.000,1.325,-999.000,0.031,30.700,0.031,-999.000,0.576,1094.000,0.000,18.100,0.100,48.000,0.000,0.025,0.000,0.013
20130712,-87.90379,35.43628,2451.302,0.000,3.532,0.127,92.648,55.731,47.572,0.438,-999.000,0.144,-999.000,0.000,0.009,1.371,-999.000,1.371,-999.000,0.031,-999.000,0.031,-999.000,0.579,-999.000,0.000,-999.000,0.100,-999.000,0.000,0.015,0.000,0.008
20130712,-87.85611,35.43895,2452.576,0.000,3.481,0.127,86.602,55.731,43.403,0.438,725.000,0.144,-999.000,0.000,0.033,1.371,2283.000,1.371,-999.000,0.031,35.000,0.031,-999.000,0.579,1217.000,0.000,28.700,0.100,52.000,0.000,0.007,0.000,0.003
